date,open,close,high,low,volume,turnover
2022-04-28,71.500,71.680,73.360,70.010,179600.000,
2022-04-29,72.410,74.920,75.160,70.010,251785.000,
2022-05-05,73.490,75.030,76.160,72.700,190237.000,
2022-05-06,72.640,73.350,75.140,72.150,116850.000,
2022-05-09,73.880,73.630,75.260,73.180,102608.000,
2022-05-10,73.480,74.490,75.300,71.450,180443.000,
2022-05-11,74.800,79.250,81.900,74.200,302789.000,
2022-05-12,78.000,77.890,78.730,76.810,185356.000,
2022-05-13,78.500,77.050,78.900,76.730,148827.000,
2022-05-16,38.600,37.480,39.000,37.400,284434.000,"{'nd': '2021', 'fh_sh': '5', 'djr': '2022-05-13', 'cqr': '2022-05-16', 'FHcontent': '10派5元转10股'}"
2022-05-17,37.500,38.860,39.370,37.010,441294.000,
2022-05-18,38.860,40.760,42.300,38.610,583298.000,
2022-05-19,39.950,41.350,41.420,39.600,473261.000,
2022-05-20,41.600,41.100,41.900,40.610,413547.000,
2022-05-23,41.150,41.100,41.380,40.300,307627.000,
2022-05-24,41.090,38.860,41.090,38.750,397017.000,
2022-05-25,38.710,38.230,39.400,37.890,336367.000,
2022-05-26,38.610,37.860,38.730,37.500,302367.000,
2022-05-27,38.190,37.710,38.970,37.400,295780.000,
2022-05-30,38.030,37.910,38.600,37.400,288096.000,
2022-05-31,37.890,38.050,38.230,36.260,532891.000,
2022-06-01,38.050,40.050,40.130,36.800,725562.000,
2022-06-02,40.020,41.440,41.580,39.310,829494.000,
2022-06-06,42.000,45.580,45.580,41.900,661627.000,
2022-06-07,47.300,44.680,47.480,44.040,1103403.000,
2022-06-08,44.000,44.250,44.960,42.780,757446.000,
2022-06-09,43.410,42.860,44.200,42.530,443042.000,
2022-06-10,43.930,46.600,47.120,43.510,954847.000,
2022-06-13,45.700,49.860,50.840,45.470,1068587.000,
2022-06-14,48.990,53.160,53.640,48.500,1118478.000,
2022-06-15,53.640,51.450,54.820,51.400,875310.000,
2022-06-16,51.300,53.440,54.150,51.270,775706.000,
2022-06-17,52.750,57.680,58.700,52.000,955410.000,
2022-06-20,57.760,58.980,62.350,57.000,990449.000,
2022-06-21,58.360,57.570,59.780,56.100,916707.000,
2022-06-22,57.980,60.570,61.350,57.980,901004.000,
2022-06-23,61.000,60.880,61.500,58.000,854237.000,
2022-06-24,60.590,62.890,64.400,59.000,820918.000,
2022-06-27,63.240,62.240,65.420,62.180,775043.000,
2022-06-28,63.500,65.950,66.360,62.800,826276.000,
2022-06-29,65.000,61.980,65.800,61.900,802582.000,
2022-06-30,61.880,62.060,64.380,61.600,581734.000,
2022-07-01,61.500,62.780,63.200,60.000,619328.000,
2022-07-04,62.080,66.000,66.830,62.080,754676.000,
2022-07-05,66.730,66.750,67.880,64.600,601553.000,
2022-07-06,66.190,64.660,66.190,63.300,500680.000,
2022-07-07,64.000,65.110,66.850,62.430,556454.000,
2022-07-08,65.510,62.510,65.950,62.510,454708.000,
2022-07-11,62.110,61.120,63.390,60.000,514986.000,
2022-07-12,61.110,58.010,61.650,56.720,724723.000,
2022-07-13,59.000,60.650,61.000,57.650,589744.000,
2022-07-14,59.990,60.470,62.000,59.220,496956.000,
2022-07-15,60.700,59.100,61.850,59.070,436327.000,
2022-07-18,60.290,59.060,60.680,58.220,421588.000,
2022-07-19,59.070,58.120,59.450,57.580,399400.000,
2022-07-20,58.510,57.480,58.800,57.100,354347.000,
2022-07-21,57.100,56.090,57.890,56.090,342600.000,
2022-07-22,56.600,55.310,56.880,54.310,389118.000,
2022-07-25,55.310,54.560,56.360,54.270,318380.000,
2022-07-26,54.380,55.070,56.210,53.780,360204.000,
2022-07-27,55.070,55.470,56.000,54.440,294645.000,
2022-07-28,55.550,53.880,55.960,53.270,414164.000,
2022-07-29,53.850,52.380,54.500,52.360,360501.000,
2022-08-01,52.000,55.000,55.000,51.970,504162.000,
2022-08-02,54.000,53.250,55.250,52.840,443971.000,
2022-08-03,54.010,51.570,54.330,51.400,418556.000,
2022-08-04,51.860,51.790,52.880,50.830,323659.000,
2022-08-05,51.990,52.660,52.700,51.120,317868.000,
2022-08-08,52.010,52.330,52.970,51.750,237380.000,
2022-08-09,52.300,54.020,54.980,51.380,529251.000,
2022-08-10,53.990,52.480,54.280,52.100,372773.000,
2022-08-11,52.540,56.200,56.460,51.510,702088.000,
2022-08-12,56.130,55.880,57.840,55.830,555766.000,
2022-08-15,55.100,57.700,57.990,55.080,473759.000,
2022-08-16,57.990,57.780,58.300,57.090,349658.000,
2022-08-17,57.500,55.600,57.550,55.000,479536.000,
2022-08-18,55.560,54.790,56.850,54.700,368686.000,
2022-08-19,54.800,51.750,54.900,51.750,507013.000,
2022-08-22,51.020,53.930,54.170,50.900,422857.000,
2022-08-23,53.600,54.510,56.000,53.400,382760.000,
2022-08-24,54.510,52.450,55.100,52.070,321298.000,
2022-08-25,52.760,50.890,53.000,49.560,364573.000,
2022-08-26,51.150,50.280,51.900,49.810,316903.000,
2022-08-29,49.500,49.380,50.120,48.800,288487.000,
2022-08-30,49.400,50.000,50.310,48.900,230689.000,
2022-08-31,49.830,47.550,49.980,47.320,357235.000,
2022-09-01,47.570,46.980,47.990,46.700,217032.000,
2022-09-02,47.030,47.140,48.100,46.900,214143.000,
2022-09-05,46.880,47.180,47.970,46.800,194342.000,
2022-09-06,47.660,48.260,48.680,46.560,336171.000,
2022-09-07,47.970,48.400,49.650,47.790,332036.000,
2022-09-08,48.680,47.270,48.790,47.240,205218.000,
2022-09-09,47.170,48.530,49.000,47.030,300893.000,
2022-09-13,48.660,48.150,48.900,48.000,187294.000,
2022-09-14,47.190,46.830,47.650,46.600,218550.000,
2022-09-15,47.000,45.010,47.320,44.700,275708.000,
2022-09-16,44.520,44.600,45.430,43.970,215940.000,
2022-09-19,44.780,45.990,46.800,44.610,281304.000,
2022-09-20,46.220,47.030,47.880,46.070,251240.000,
2022-09-21,46.860,48.000,48.260,46.330,298151.000,
2022-09-22,48.160,47.120,49.400,46.910,328778.000,
2022-09-23,47.120,46.630,47.180,45.870,239919.000,
2022-09-26,46.170,46.460,47.700,45.980,193931.000,
2022-09-27,46.450,46.600,47.210,45.140,190906.000,
2022-09-28,46.230,44.000,46.580,44.000,203754.000,
2022-09-29,44.990,46.080,46.460,44.310,321641.000,
2022-09-30,46.120,44.060,46.200,44.040,225419.000,
2022-10-10,44.200,41.600,44.670,41.410,216465.000,
2022-10-11,42.500,45.760,45.760,42.280,502787.000,
2022-10-12,45.610,47.940,47.940,45.000,531803.000,
2022-10-13,47.170,47.920,49.080,47.010,336555.000,
2022-10-14,48.530,48.490,49.000,47.490,327602.000,
2022-10-17,47.990,48.260,48.870,47.310,246177.000,
2022-10-18,48.650,48.200,49.120,47.820,223046.000,
2022-10-19,48.000,48.200,50.000,47.660,360452.000,
2022-10-20,47.680,47.100,48.000,46.480,253149.000,
2022-10-21,46.930,46.180,47.100,45.850,169765.000,
2022-10-24,46.860,45.210,47.390,44.700,234267.000,
2022-10-25,44.940,45.000,45.900,44.060,199764.000,
2022-10-26,46.000,45.310,46.370,44.720,228694.000,
2022-10-27,45.400,43.970,46.330,43.960,282846.000,
2022-10-28,43.690,42.000,43.720,41.900,282377.000,
2022-10-31,41.600,42.500,42.580,40.900,286193.000,
2022-11-01,42.200,44.260,44.260,41.770,352604.000,
2022-11-02,44.000,44.320,45.050,43.800,258033.000,
2022-11-03,44.000,44.440,44.950,43.890,178307.000,
2022-11-04,44.580,47.610,47.900,44.550,468164.000,
2022-11-07,48.080,48.890,49.720,48.010,433774.000,
2022-11-08,49.790,49.610,51.430,49.030,483113.000,
2022-11-09,49.600,48.900,50.490,48.800,251447.000,
2022-11-10,48.500,47.140,49.000,46.850,249697.000,
2022-11-11,48.650,47.930,49.100,47.700,252683.000,
2022-11-14,47.930,46.250,48.080,45.880,261595.000,
2022-11-15,46.060,47.490,47.740,45.320,229938.000,
2022-11-16,47.310,46.520,47.490,46.430,138349.000,
2022-11-17,46.350,45.180,46.360,44.330,277014.000,
2022-11-18,45.000,44.710,46.200,44.510,182681.000,
2022-11-21,44.700,44.910,45.280,44.010,182385.000,
2022-11-22,45.000,43.890,45.000,43.560,207126.000,
2022-11-23,43.860,44.300,44.640,43.500,172860.000,
2022-11-24,44.880,45.830,46.420,44.560,345754.000,
2022-11-25,45.430,44.080,45.550,44.000,211818.000,
2022-11-28,43.040,43.310,43.970,42.750,186758.000,
2022-11-29,43.310,44.470,44.850,43.280,180984.000,
2022-11-30,44.580,44.960,45.400,43.860,191999.000,
2022-12-01,46.000,47.830,48.900,45.950,567922.000,
2022-12-02,47.760,48.150,48.190,46.680,295131.000,
2022-12-05,48.010,46.750,48.300,46.380,267659.000,
2022-12-06,46.500,49.420,51.220,46.250,576831.000,
2022-12-07,49.010,51.320,51.800,49.000,592091.000,
2022-12-08,50.930,51.550,52.600,50.500,341921.000,
2022-12-09,51.300,50.520,51.810,50.280,377793.000,
2022-12-12,50.440,50.430,51.150,49.690,219018.000,
2022-12-13,50.300,48.450,50.370,48.120,312290.000,
2022-12-14,48.800,48.060,48.850,47.350,244307.000,
2022-12-15,48.060,49.010,49.290,46.630,350867.000,
2022-12-16,48.400,48.740,49.460,48.240,224343.000,
2022-12-19,48.930,49.580,51.200,48.850,301405.000,
2022-12-20,49.090,49.200,50.260,48.390,203102.000,
2022-12-21,48.900,49.060,49.930,47.800,187511.000,
2022-12-22,49.500,47.230,49.600,46.880,229955.000,
2022-12-23,46.780,47.040,47.820,46.420,152475.000,
2022-12-26,47.080,48.620,49.300,46.920,185559.000,
2022-12-27,48.650,48.470,48.860,48.110,129883.000,
2022-12-28,47.980,47.030,47.990,46.520,230746.000,
2022-12-29,47.140,46.140,48.260,45.700,317400.000,
2022-12-30,46.650,43.860,48.080,43.450,651437.000,
2023-01-03,43.600,44.420,44.480,42.450,311035.000,
2023-01-04,44.090,42.910,44.200,42.750,350112.000,
2023-01-05,43.050,44.590,45.300,42.900,436592.000,
2023-01-06,44.170,44.910,45.980,44.000,361535.000,
2023-01-09,45.230,46.130,47.180,45.030,372163.000,
2023-01-10,45.800,47.150,48.000,45.290,367309.000,
2023-01-11,47.160,46.620,47.800,46.510,208080.000,
2023-01-12,46.570,47.620,48.470,46.570,268554.000,
2023-01-13,48.100,48.800,49.250,47.190,364599.000,
2023-01-16,47.850,46.660,48.000,46.590,435345.000,
2023-01-17,46.500,47.070,47.560,46.280,199071.000,
2023-01-18,47.210,47.010,48.050,46.830,181472.000,
2023-01-19,46.610,46.680,47.000,46.390,157062.000,
2023-01-20,47.010,47.580,47.960,46.520,269689.000,
2023-01-30,49.200,48.940,50.800,48.760,518688.000,
2023-01-31,48.940,49.080,49.750,48.800,201566.000,
2023-02-01,49.270,49.860,50.500,49.270,272839.000,
2023-02-02,49.900,49.020,50.290,48.710,280687.000,
2023-02-03,48.980,48.130,49.000,47.550,226017.000,
2023-02-06,47.800,47.180,48.000,47.000,177824.000,
2023-02-07,47.230,47.450,47.630,47.060,156263.000,
2023-02-08,47.420,47.740,47.890,47.090,203410.000,
2023-02-09,47.680,47.570,47.720,47.100,184994.000,
2023-02-10,47.580,46.030,47.580,45.940,281724.000,
2023-02-13,46.000,46.180,46.530,45.690,158372.000,
2023-02-14,46.330,46.360,46.740,45.810,161576.000,
2023-02-15,46.390,45.770,46.680,45.600,162547.000,
2023-02-16,45.800,45.080,46.170,44.500,228852.000,
2023-02-17,45.120,44.300,45.300,44.210,198857.000,
2023-02-20,44.150,44.140,44.170,43.060,336645.000,
2023-02-21,44.180,45.580,45.580,43.800,321977.000,
2023-02-22,45.260,45.460,45.470,45.000,195740.000,
2023-02-23,45.470,45.820,46.230,45.380,175024.000,
2023-02-24,45.910,44.960,45.990,44.630,150339.000,
2023-02-27,44.570,45.130,45.170,44.300,122328.000,
2023-02-28,45.360,44.990,45.420,44.500,112029.000,
2023-03-01,45.000,44.680,45.060,44.460,140857.000,
2023-03-02,44.800,43.910,44.820,43.680,205546.000,
2023-03-03,43.950,44.050,44.250,43.530,139537.000,
2023-03-06,44.160,43.960,44.220,43.300,199024.000,
2023-03-07,43.900,43.300,43.900,43.280,139582.000,
2023-03-08,43.060,43.380,43.550,43.010,85482.000,
2023-03-09,43.590,43.960,44.110,43.200,143671.000,
2023-03-10,43.800,42.930,43.800,42.900,177717.000,
2023-03-13,42.840,41.500,43.120,41.180,294706.000,
2023-03-14,41.490,40.880,41.490,39.840,292806.000,
2023-03-15,40.800,40.830,41.500,40.700,130394.000,
2023-03-16,40.400,39.050,40.600,38.790,289600.000,
2023-03-17,39.500,39.040,39.880,38.810,204697.000,
2023-03-20,39.060,40.150,40.500,38.400,259961.000,
2023-03-21,40.150,40.460,40.540,39.630,206338.000,
2023-03-22,40.550,41.080,41.870,40.540,248519.000,
2023-03-23,40.770,40.940,41.280,40.550,127912.000,
2023-03-24,41.020,40.990,41.570,40.650,167400.000,
2023-03-27,40.970,41.340,41.500,40.300,184216.000,
2023-03-28,41.340,41.160,41.790,41.050,129440.000,
2023-03-29,41.150,41.000,41.900,40.820,144832.000,
2023-03-30,41.050,41.380,41.440,40.450,164623.000,
2023-03-31,41.430,41.960,42.290,41.250,194212.000,
2023-04-03,41.920,42.430,42.880,41.610,208775.000,
2023-04-04,42.350,40.810,42.360,40.550,264851.000,
2023-04-06,40.500,40.620,40.770,40.100,125893.000,
2023-04-07,40.570,41.110,41.680,40.510,142962.000,
2023-04-10,41.300,42.720,42.880,41.300,305538.000,
2023-04-11,42.490,42.800,43.130,42.340,262546.000,
2023-04-12,42.720,42.090,42.930,41.660,179351.000,
2023-04-13,41.900,41.790,42.300,41.740,123774.000,
2023-04-14,41.830,42.650,43.430,41.700,322321.000,
2023-04-17,42.350,43.010,44.080,42.020,359576.000,
2023-04-18,42.150,44.610,45.440,42.100,617717.000,
2023-04-19,44.190,43.810,44.400,43.400,288987.000,
2023-04-20,43.680,42.150,43.700,41.470,287756.000,
2023-04-21,42.050,42.320,43.550,41.600,271806.000,
2023-04-24,42.100,40.640,42.100,40.310,231408.000,
2023-04-25,40.630,39.090,40.940,38.710,232679.000,
2023-04-26,38.850,42.000,42.500,38.600,368888.000,
2023-04-27,42.260,42.950,43.980,41.950,294519.000,
2023-04-28,43.000,42.680,43.530,42.050,227105.000,
2023-05-04,42.250,42.500,43.950,42.240,177547.000,
2023-05-05,42.550,42.530,43.140,41.620,144872.000,
2023-05-08,42.880,42.620,43.730,42.530,170474.000,
2023-05-09,42.540,41.800,42.620,41.490,136226.000,
2023-05-10,41.800,44.480,45.080,41.470,456193.000,
2023-05-11,44.300,45.470,46.030,44.140,369297.000,
2023-05-12,45.300,44.600,46.100,44.600,198555.000,
2023-05-15,44.760,46.890,47.350,44.600,430075.000,
2023-05-16,46.290,45.590,46.600,45.260,206282.000,"{'nd': '2022', 'fh_sh': '6', 'djr': '2023-05-15', 'cqr': '2023-05-16', 'FHcontent': '10派6元'}"
2023-05-17,47.000,46.210,47.680,45.790,268605.000,
2023-05-18,45.960,44.850,46.400,44.600,244356.000,
2023-05-19,44.850,44.720,45.300,44.560,97212.000,
2023-05-22,44.280,45.170,45.600,43.720,153379.000,
2023-05-23,45.300,44.500,45.410,44.440,85993.000,
2023-05-24,44.160,44.160,44.880,43.820,83597.000,
2023-05-25,43.900,44.510,44.910,43.510,108555.000,
2023-05-26,44.900,42.800,44.900,42.580,163889.000,
2023-05-29,42.800,41.610,42.960,41.020,190671.000,
2023-05-30,41.500,41.780,42.100,40.990,115274.000,
2023-05-31,41.650,40.890,41.680,40.220,191850.000,
2023-06-01,40.820,42.100,42.780,40.100,238940.000,
2023-06-02,41.810,42.670,43.000,41.700,127436.000,
2023-06-05,42.520,41.490,42.650,41.390,143222.000,
2023-06-06,41.490,41.330,41.830,41.000,87914.000,
2023-06-07,41.300,40.360,41.600,39.900,177878.000,
2023-06-08,40.450,39.910,41.090,39.780,142706.000,
2023-06-09,40.000,40.030,40.860,39.870,123945.000,
2023-06-12,40.040,39.500,40.240,38.830,206798.000,
2023-06-13,39.330,39.150,39.570,38.860,132319.000,
2023-06-14,39.150,38.760,39.380,38.600,161181.000,
2023-06-15,38.760,41.600,42.390,38.420,387342.000,
2023-06-16,41.580,41.800,42.680,41.300,223519.000,
2023-06-19,41.800,41.390,41.860,40.920,153990.000,
2023-06-20,41.380,40.980,41.600,40.720,118374.000,
2023-06-21,40.980,40.600,41.790,40.600,135185.000,
2023-06-26,39.900,40.930,41.380,39.680,141266.000,
2023-06-27,40.900,40.290,41.370,40.010,112317.000,
2023-06-28,40.320,40.710,41.330,40.310,112912.000,
2023-06-29,40.680,40.170,41.100,40.010,108150.000,
2023-06-30,40.090,41.190,41.850,39.780,236793.000,
2023-07-03,41.200,41.280,41.680,40.810,138621.000,
2023-07-04,41.540,41.700,41.990,40.810,134764.000,
2023-07-05,41.880,41.520,41.990,41.350,89449.000,
2023-07-06,41.200,40.780,41.440,40.680,94732.000,
2023-07-07,40.770,40.340,40.770,40.200,71545.000,
2023-07-10,40.500,41.660,42.310,40.350,208085.000,
2023-07-11,41.210,40.650,41.480,39.590,324928.000,
2023-07-12,40.500,39.850,40.590,39.650,159871.000,
2023-07-13,39.980,39.970,40.590,39.590,154223.000,
2023-07-14,39.900,38.970,39.910,38.680,281451.000,
2023-07-17,38.600,36.140,38.600,35.100,527971.000,
2023-07-18,35.980,35.750,36.380,35.680,156168.000,
2023-07-19,35.590,35.090,35.720,34.650,176279.000,
2023-07-20,35.100,34.850,35.680,34.800,161746.000,
2023-07-21,34.720,34.320,34.990,34.200,166260.000,
2023-07-24,34.200,33.620,34.280,33.530,168238.000,
2023-07-25,33.950,34.830,34.890,33.940,196458.000,
2023-07-26,34.830,35.180,35.420,34.580,183569.000,
2023-07-27,35.190,35.580,36.590,35.180,213779.000,
2023-07-28,35.300,35.950,36.050,34.940,142275.000,
2023-07-31,35.950,36.820,37.120,35.950,217940.000,
2023-08-01,36.600,36.990,37.600,36.310,149871.000,
2023-08-02,36.880,36.530,37.300,36.330,100882.000,
2023-08-03,36.300,36.510,36.700,36.100,88524.000,
2023-08-04,36.660,36.580,37.160,36.210,103715.000,
2023-08-07,36.570,36.930,37.100,36.350,108651.000,
2023-08-08,37.000,37.200,37.300,36.800,100165.000,
2023-08-09,37.210,37.030,37.480,36.670,99668.000,
2023-08-10,37.000,37.360,37.470,36.900,92017.000,
2023-08-11,37.380,36.620,37.530,36.620,72696.000,
2023-08-14,36.220,36.480,36.490,35.800,85490.000,
2023-08-15,36.200,35.910,36.570,35.490,112326.000,
2023-08-16,35.910,35.800,36.870,35.750,95346.000,
2023-08-17,35.800,35.800,36.140,35.310,79093.000,
2023-08-18,35.680,34.860,35.900,34.800,102839.000,
2023-08-21,34.800,34.200,34.920,34.200,84464.000,
2023-08-22,34.250,33.800,34.780,33.200,106306.000,
2023-08-23,33.800,32.500,33.880,32.210,172060.000,
2023-08-24,32.450,33.030,33.470,32.130,101944.000,
2023-08-25,32.910,32.500,32.990,32.230,114437.000,
2023-08-28,34.400,32.530,34.410,32.510,130317.000,
2023-08-29,32.510,32.830,33.400,32.420,206262.000,
2023-08-30,32.830,33.150,33.370,32.610,109857.000,
2023-08-31,33.150,32.830,33.190,32.600,77139.000,
2023-09-01,33.000,32.860,33.150,32.710,54488.000,
2023-09-04,32.860,33.360,33.420,32.500,112072.000,
2023-09-05,33.150,33.300,33.580,33.110,76056.000,
2023-09-06,33.310,33.280,33.370,32.820,94803.000,
2023-09-07,33.250,31.580,33.250,31.550,200726.000,
2023-09-08,31.530,29.330,31.530,28.430,487520.000,
2023-09-11,29.350,28.520,29.460,28.280,365328.000,
2023-09-12,28.610,29.170,29.620,28.500,243220.000,
2023-09-13,29.000,28.630,29.150,28.460,152515.000,
2023-09-14,28.500,28.200,28.740,28.080,111423.000,
2023-09-15,28.390,28.050,28.400,27.990,117334.000,
2023-09-18,27.870,28.630,29.070,27.770,183469.000,
2023-09-19,28.650,28.490,28.760,28.260,98160.000,
2023-09-20,28.440,27.950,28.470,27.950,110971.000,
2023-09-21,27.810,27.750,28.150,27.690,112990.000,
2023-09-22,27.740,28.040,28.070,27.610,119934.000,
2023-09-25,28.050,28.010,28.270,27.620,120568.000,
2023-09-26,28.020,27.050,28.040,27.030,237159.000,
2023-09-27,27.060,27.170,27.850,26.930,235393.000,
2023-09-28,27.250,27.030,27.560,26.970,158362.000,
2023-10-09,27.030,26.880,27.080,26.400,176183.000,
2023-10-10,26.870,26.600,27.430,26.600,170913.000,
2023-10-11,26.690,26.500,27.040,26.400,159983.000,
2023-10-12,26.620,28.220,28.440,26.580,494208.000,
2023-10-13,27.890,27.790,28.080,27.610,176498.000,
2023-10-16,27.910,26.820,27.910,26.680,193185.000,
2023-10-17,26.850,27.090,27.700,26.720,227782.000,
2023-10-18,26.930,26.310,26.930,26.310,157319.000,
2023-10-19,26.030,25.730,26.250,25.700,164287.000,
2023-10-20,25.650,26.210,26.650,25.580,209416.000,
2023-10-23,26.100,25.560,26.100,25.340,136701.000,
2023-10-24,25.720,25.430,25.880,25.160,165653.000,
2023-10-25,25.520,25.250,26.040,25.230,161041.000,
2023-10-26,25.030,25.440,25.580,24.510,204532.000,
2023-10-27,25.250,27.020,27.280,25.060,341491.000,
2023-10-30,26.810,28.300,28.490,26.700,370405.000,
2023-10-31,28.060,27.810,28.130,27.580,198811.000,
2023-11-01,27.840,27.660,27.950,27.240,137865.000,
2023-11-02,27.800,26.910,27.860,26.810,148178.000,
2023-11-03,27.030,27.170,27.270,26.660,125566.000,
2023-11-06,27.200,28.580,28.950,27.170,312091.000,
2023-11-07,28.590,27.930,28.590,27.640,240129.000,
2023-11-08,28.070,27.890,28.320,27.670,164852.000,
2023-11-09,27.750,28.090,28.470,27.700,210493.000,
2023-11-10,27.910,28.030,28.330,27.680,159029.000,
2023-11-13,28.080,28.140,28.980,27.950,189319.000,
2023-11-14,28.220,27.890,28.260,27.680,139102.000,
2023-11-15,28.300,28.190,28.630,27.980,197714.000,
2023-11-16,28.000,27.110,28.010,27.030,225688.000,
2023-11-17,27.060,27.220,27.230,26.800,112846.000,
2023-11-20,27.220,27.120,27.250,26.400,156461.000,
2023-11-21,27.130,26.870,27.440,26.870,118659.000,
2023-11-22,26.870,26.230,26.910,26.200,116033.000,
2023-11-23,26.170,26.170,26.330,25.960,103925.000,
2023-11-24,26.140,25.550,26.180,25.540,112900.000,
2023-11-27,25.480,25.050,25.480,24.850,132764.000,
2023-11-28,25.000,24.950,25.190,24.700,126502.000,
2023-11-29,24.960,24.270,25.070,24.180,191936.000,
2023-11-30,24.220,24.200,24.590,24.100,112511.000,
2023-12-01,24.200,23.970,24.300,23.680,124706.000,
2023-12-04,23.890,23.250,23.970,23.200,201793.000,
2023-12-05,23.140,23.090,23.850,22.930,197869.000,
2023-12-06,23.090,23.800,24.710,22.860,445708.000,
2023-12-07,23.800,23.610,23.910,23.210,208090.000,
2023-12-08,23.970,23.330,23.980,23.300,153841.000,
2023-12-11,23.340,23.320,23.400,22.710,196767.000,
2023-12-12,23.270,23.450,23.510,23.140,139543.000,
2023-12-13,23.330,22.420,23.370,22.420,184256.000,
2023-12-14,22.600,22.230,22.960,22.060,149001.000,
2023-12-15,22.310,22.200,22.930,22.150,193022.000,
2023-12-18,22.070,21.500,22.370,21.400,204329.000,
2023-12-19,21.500,21.740,21.890,21.320,163109.000,
2023-12-20,21.730,21.260,21.790,21.240,133898.000,
2023-12-21,21.180,22.020,22.230,21.130,243195.000,
2023-12-22,22.000,22.400,22.930,21.560,242433.000,
2023-12-25,22.480,22.680,23.040,22.480,171678.000,
2023-12-26,22.710,22.740,23.100,22.510,151622.000,
2023-12-27,22.730,22.630,22.820,22.450,109543.000,
2023-12-28,22.630,24.890,24.890,22.490,445407.000,
2023-12-29,25.320,25.080,25.820,24.940,564627.000,
2024-01-02,25.200,24.220,25.200,24.170,273510.000,
2024-01-03,24.120,24.350,24.500,23.930,221364.000,
2024-01-04,24.400,23.660,24.450,23.450,176123.000,
2024-01-05,23.660,22.940,24.200,22.800,239816.000,
2024-01-08,22.510,22.320,23.250,22.180,194580.000,
2024-01-09,22.460,22.540,23.200,21.820,218439.000,
2024-01-10,22.330,22.930,23.640,22.080,306441.000,
2024-01-11,22.900,24.200,24.820,22.700,425259.000,
2024-01-12,23.970,24.190,24.850,23.900,332608.000,
2024-01-15,24.010,23.510,24.200,23.420,194409.000,
2024-01-16,23.500,24.010,24.340,23.330,265791.000,
